equipment_id,timestamp,health_state,health_state_name,tool_wear_min,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,maintenance_action,original_type,operating_hours,equipment_age_cycles
EQUIP_001,2025-05-15 22:32:16.408640,1,Poor,73.50113484824104,303.7975515570563,315.8185499174981,1232.3560615106705,46.20637232521519,None,L,7104,0
EQUIP_001,2025-05-16 06:32:16.408640,3,Good,73.59098296943388,302.56179643147755,312.4206088420875,1231.0122981554375,48.60343771200354,None,L,7112,0
EQUIP_001,2025-05-16 14:32:16.408640,3,Good,73.71026547812326,303.8296442800356,311.83083834078167,1205.196254955908,50.7081236757035,None,L,7120,0
EQUIP_001,2025-05-16 22:32:16.408640,1,Poor,73.8200777055367,301.07755836663034,314.81378976216536,1207.2842317954332,46.8675971415356,None,L,7128,0
EQUIP_001,2025-05-17 06:32:16.408640,1,Poor,74.11969507596702,299.5743756368408,312.9671220363459,1232.680104717284,51.41394611303243,None,L,7136,0
EQUIP_001,2025-05-17 14:32:16.408640,3,Good,74.33603695893383,301.8418082461158,310.76439962418675,1259.0932892861258,50.0193308449758,None,L,7144,0
EQUIP_001,2025-05-17 22:32:16.408640,1,Poor,74.55137939253655,302.11709544773487,315.5139481861391,1217.5845326973595,49.1464158224587,None,L,7152,0
EQUIP_001,2025-05-18 06:32:16.408640,1,Poor,74.64611982630142,302.4214789729733,314.4469067523661,1233.3167972363794,50.14585639700673,None,L,7160,0
EQUIP_001,2025-05-18 14:32:16.408640,1,Poor,74.82568961337873,300.04684309355747,312.8810834699784,1245.2879240586992,51.004394775904636,None,L,7168,0
EQUIP_001,2025-05-18 22:32:16.408640,3,Good,75.18125192190784,302.49622053106407,311.68219959043944,1231.7484790575668,51.22691354932367,None,L,7176,0
EQUIP_001,2025-05-19 06:32:16.408640,2,Fair,75.3469739356429,302.50035440139555,314.05751110329436,1215.0672685421034,48.802726784555986,None,L,7184,0
EQUIP_001,2025-05-19 14:32:16.408640,2,Fair,75.5325334838656,302.11018944731023,312.6330143283614,1292.9136287105405,50.55758827892512,None,L,7192,0
EQUIP_001,2025-05-19 22:32:16.408640,1,Poor,75.76696051384847,300.39860885853,317.36763519519417,1246.9967349621204,49.26514885527141,None,L,7200,0
EQUIP_001,2025-05-20 06:32:16.408640,3,Good,75.8544047116189,303.7900027063053,313.6012994451967,1252.188288815005,51.39268861269532,None,L,7208,0
EQUIP_001,2025-05-20 14:32:16.408640,1,Poor,75.87340932185778,300.5037364181649,313.84213515539113,1218.6003912598158,51.44830064390488,None,L,7216,0
EQUIP_001,2025-05-20 22:32:16.408640,3,Good,75.93971133273362,304.3844902563966,311.8418922220438,1277.5359073505253,48.76468825011078,None,L,7224,0
EQUIP_001,2025-05-21 06:32:16.408640,1,Poor,76.04547887199408,300.64861428926014,314.68584342595517,1247.9558811880293,48.405330263602764,None,L,7232,0
EQUIP_001,2025-05-21 14:32:16.408640,2,Fair,76.1767856326873,302.1694883446643,312.9186511839895,1206.9723363518713,50.29295260069513,None,L,7240,0
EQUIP_001,2025-05-21 22:32:16.408640,1,Poor,76.47632339134427,303.0485315502892,315.4262193776278,1255.2770463379406,50.208351049630565,None,L,7248,0
EQUIP_001,2025-05-22 06:32:16.408640,1,Poor,76.51686130659914,302.49857429330905,316.742871391097,1240.3711749203765,51.57544773910582,None,L,7256,0
EQUIP_001,2025-05-22 14:32:16.408640,2,Fair,76.55908285542147,302.92254978584015,313.087159285531,1243.1735885259523,47.892367220231286,None,L,7264,0
EQUIP_001,2025-05-22 22:32:16.408640,2,Fair,76.71395348026398,301.502495217322,311.7507708774119,1199.7092103053503,48.82109898718413,None,L,7272,0
EQUIP_001,2025-05-23 06:32:16.408640,1,Poor,76.93818159680521,301.2961872701015,315.577706512239,1224.840314198304,47.58932330692631,None,L,7280,0
EQUIP_001,2025-05-23 14:32:16.408640,2,Fair,77.06087005438361,303.2483801674671,314.1497954327067,1247.1228377612342,49.7543792250903,None,L,7288,0
EQUIP_001,2025-05-23 22:32:16.408640,2,Fair,77.52052158686189,301.96979903593507,313.4005419698805,1220.9158932135065,48.90249183771773,None,L,7296,0
EQUIP_001,2025-05-24 06:32:16.408640,3,Good,77.63697191830012,301.45759424977393,310.1735921783106,1211.5966026887966,48.990489970691684,None,L,7304,0
EQUIP_001,2025-05-24 14:32:16.408640,3,Good,77.66309755041095,302.3831304800677,312.31505261521187,1229.6955377479253,51.273137482693436,None,L,7312,0
EQUIP_001,2025-05-24 22:32:16.408640,1,Poor,77.8371061505735,301.96555187504583,317.2933085655824,1218.6270853450294,50.285675965803435,None,L,7320,0
EQUIP_001,2025-05-25 06:32:16.408640,2,Fair,77.94110523751152,304.13619750104345,315.14879480939555,1197.8102002334872,51.6187312224577,None,L,7328,0
EQUIP_001,2025-05-25 14:32:16.408640,2,Fair,78.07969218951476,303.49320413155334,313.8868457867793,1261.8459507582636,55.84323913812141,None,L,7336,0
EQUIP_001,2025-05-25 22:32:16.408640,3,Good,78.18770294807612,303.16571918804675,311.9679923053574,1224.084988849689,51.650126790610365,None,L,7344,0
EQUIP_001,2025-05-26 06:32:16.408640,1,Poor,78.37354583324654,301.89142518336797,314.55983632442036,1238.064370810608,50.3702555599689,None,L,7352,0
EQUIP_001,2025-05-26 14:32:16.408640,1,Poor,78.68502470715686,301.3768453955475,314.92725378567474,1249.9178212154736,49.16608334951006,None,L,7360,0
EQUIP_001,2025-05-26 22:32:16.408640,1,Poor,78.778135511158,302.5698129662278,316.437133102915,1196.1771096058392,48.727862287371764,None,L,7368,0
EQUIP_001,2025-05-27 06:32:16.408640,1,Poor,78.90525018381263,302.251743235894,314.3150737396422,1227.7730871149026,51.55427483398634,None,L,7376,0
EQUIP_001,2025-05-27 14:32:16.408640,2,Fair,79.00002490503138,303.14507499959626,314.009220862855,1235.3462924633393,47.814531693169656,None,L,7384,0
EQUIP_001,2025-05-27 22:32:16.408640,2,Fair,79.0369837238884,302.7187410210691,312.9811260002415,1183.440601254522,47.66592935777497,None,L,7392,0
EQUIP_001,2025-05-28 06:32:16.408640,1,Poor,79.17292154880542,301.1598184251176,314.4126611951682,1206.0478350726905,50.90424844497874,None,L,7400,0
EQUIP_001,2025-05-28 14:32:16.408640,1,Poor,79.35925184969977,301.29928471350786,314.4290393772634,1195.7021892972934,49.68928337968556,None,L,7408,0
EQUIP_001,2025-05-28 22:32:16.408640,1,Poor,79.41294925036016,300.5761956608773,315.0827582687601,1204.0278214117154,49.58790088800558,None,L,7416,0
EQUIP_001,2025-05-29 06:32:16.408640,3,Good,79.75413312429757,302.34158439908117,311.50061408526244,1194.3058632483655,50.18349032293231,None,L,7424,0
EQUIP_001,2025-05-29 14:32:16.408640,1,Poor,79.8607002107706,299.7440101282055,313.33843288371503,1247.2819464036447,54.713666511000305,None,L,7432,0
EQUIP_001,2025-05-29 22:32:16.408640,2,Fair,80.2065902720383,301.2435223036922,312.7231216619307,1205.868246920257,48.65051880381242,None,L,7440,0
EQUIP_001,2025-05-30 06:32:16.408640,1,Poor,80.28593835408974,301.7751479225394,314.74851590578896,1187.6265474170132,49.36213542090454,None,L,7448,0
EQUIP_001,2025-05-30 14:32:16.408640,3,Good,80.40305581447046,303.3407658380376,311.24510945513185,1181.2354498688662,49.39169328443315,None,L,7456,0
EQUIP_001,2025-05-30 22:32:16.408640,3,Good,80.71802502698519,303.1496921769871,310.154993133171,1189.1689126581384,49.33595728196083,None,L,7464,0
EQUIP_001,2025-05-31 06:32:16.408640,2,Fair,80.81090589393666,300.85598554643553,311.9338434191345,1248.5014927176223,50.56562657374372,None,L,7472,0
EQUIP_001,2025-05-31 14:32:16.408640,3,Good,81.02742452047545,303.8703660133068,313.34067229971333,1239.4329961351098,50.9727719213917,None,L,7480,0
EQUIP_001,2025-05-31 22:32:16.408640,1,Poor,81.2480768293734,301.01479238041253,313.5279065831421,1176.1133049077841,46.44442315827034,None,L,7488,0
EQUIP_001,2025-06-01 06:32:16.408640,1,Poor,81.26985113934397,300.5407736797313,315.4288100032449,1189.0918646922235,47.32904597714535,None,L,7496,0
EQUIP_001,2025-06-01 14:32:16.408640,2,Fair,81.69515604702885,304.52808313374993,316.42736029646755,1188.8353401425668,54.68004801219803,None,L,7504,0
EQUIP_001,2025-06-01 22:32:16.408640,1,Poor,81.70993980101342,301.69885251391327,314.60339994386817,1180.6178376964779,48.265206782278135,None,L,7512,0
EQUIP_001,2025-06-02 06:32:16.408640,2,Fair,81.81654281456119,300.87403050286684,312.7723062851176,1153.6972244829522,51.16578460722946,None,L,7520,0
EQUIP_001,2025-06-02 14:32:16.408640,1,Poor,82.00096977849306,302.53005444473433,315.32462309462977,1198.0070069578749,48.38238582941609,None,L,7528,0
EQUIP_001,2025-06-02 22:32:16.408640,1,Poor,82.13240755049956,301.86655843428525,315.4666635138534,1212.2198233671736,52.326688412797836,None,L,7536,0
EQUIP_001,2025-06-03 06:32:16.408640,3,Good,82.13860806070953,303.24243559152603,311.602224249587,1249.3799551808759,47.99432038690302,None,L,7544,0
EQUIP_001,2025-06-03 14:32:16.408640,2,Fair,82.20223022015658,302.8926541811801,314.5022372165174,1241.685071533647,47.66120479142726,None,L,7552,0
EQUIP_001,2025-06-03 22:32:16.408640,1,Poor,82.25311837121524,300.1527529296412,315.5523125046457,1165.9480170119327,49.37422630006062,None,L,7560,0
EQUIP_001,2025-06-04 06:32:16.408640,1,Poor,82.29624760041716,301.90602068592335,314.07429248976115,1215.082735599725,50.526358131158446,None,L,7568,0
EQUIP_001,2025-06-04 14:32:16.408640,3,Good,82.3579518401459,304.7198534386327,314.23892162747785,1206.1652510486854,50.76397494523526,None,L,7576,0
EQUIP_001,2025-06-04 22:32:16.408640,1,Poor,82.43703616784045,303.18221191315996,317.86688495762075,1195.7568819606604,50.05552238070671,None,L,7584,0
EQUIP_001,2025-06-05 06:32:16.408640,1,Poor,82.51000233435019,301.065303265859,314.35013748705757,1212.2445286942946,52.11426422508318,None,L,7592,0
EQUIP_001,2025-06-05 14:32:16.408640,3,Good,82.6259569484457,302.5207431739462,311.96399822752835,1224.4541009856232,51.60737630267339,None,L,7600,0
EQUIP_001,2025-06-05 22:32:16.408640,2,Fair,82.66844278024857,303.09544614240934,314.78497239868005,1240.7392807238411,49.74948287109004,None,L,7608,0
EQUIP_001,2025-06-06 06:32:16.408640,3,Good,82.7038050346503,303.10510581040336,312.3137726388886,1203.6167612550926,48.41599916521045,None,L,7616,0
EQUIP_001,2025-06-06 14:32:16.408640,3,Good,82.7635209937997,302.6638367886914,312.6200256430606,1197.8753712870962,50.8225595055549,None,L,7624,0
EQUIP_001,2025-06-06 22:32:16.408640,2,Fair,82.77662653107681,303.4607683959299,315.13246638032393,1188.1953305986774,54.54231179332356,None,L,7632,0
EQUIP_001,2025-06-07 06:32:16.408640,1,Poor,82.83063999829933,302.11982737731546,316.346701014584,1193.4774661939434,54.81560454648631,None,L,7640,0
EQUIP_001,2025-06-07 14:32:16.408640,3,Good,83.07535900880299,302.2908880600736,311.0649493269823,1199.8842551057478,52.72755848568697,None,L,7648,0
EQUIP_001,2025-06-07 22:32:16.408640,1,Poor,83.15616700252511,301.66286240127243,315.596543676253,1182.7843891016926,51.73421671901936,None,L,7656,0
EQUIP_001,2025-06-08 06:32:16.408640,2,Fair,83.25387707860109,302.39953216769004,312.88635471944445,1228.5071589955814,49.34691033777138,None,L,7664,0
EQUIP_001,2025-06-08 14:32:16.408640,2,Fair,83.59147239936998,303.4526225967784,314.70819043987325,1173.6832453459187,48.104856506025776,None,L,7672,0
EQUIP_001,2025-06-08 22:32:16.408640,1,Poor,66.9203204849602,301.06987466694613,313.5762988302035,1199.274398611532,49.02833969526092,Light Maintenance,L,7680,0
EQUIP_001,2025-06-09 06:32:16.408640,3,Good,66.93314967458615,304.1152094615879,312.6037263585486,1277.8024601352165,50.74492454314487,None,L,7688,0
EQUIP_001,2025-06-09 14:32:16.408640,3,Good,67.20222328356344,304.3626066474405,310.1738198783247,1255.259250523589,48.95424567416058,None,L,7696,0
EQUIP_001,2025-06-09 22:32:16.408640,2,Fair,67.27563303290034,302.7567309378073,313.84436795931896,1301.2928650946333,46.86154492634721,None,L,7704,0
EQUIP_001,2025-06-10 06:32:16.408640,2,Fair,67.47740485197826,302.38328505390484,313.15666653375996,1229.9577940660215,52.307924759726504,None,L,7712,0
EQUIP_001,2025-06-10 14:32:16.408640,1,Poor,67.61538702255304,300.83934420461003,314.3586367087683,1292.1065553488868,49.64939609160913,None,L,7720,0
EQUIP_001,2025-06-10 22:32:16.408640,2,Fair,67.72257721368186,300.4663676493843,312.4503612721163,1238.1605296683736,51.39392424796152,None,L,7728,0
EQUIP_001,2025-06-11 06:32:16.408640,2,Fair,67.73828496868741,302.5998968147687,314.1701198381011,1239.9417093861814,48.97507657133181,None,L,7736,0
EQUIP_001,2025-06-11 14:32:16.408640,2,Fair,67.89370101834253,302.20527431857687,314.1293761909713,1247.2225653264586,50.107750098944145,None,L,7744,0
EQUIP_001,2025-06-11 22:32:16.408640,2,Fair,68.00521097120867,302.9142354620669,314.22986406881864,1241.8943535421247,47.09133080430787,None,L,7752,0
EQUIP_001,2025-06-12 06:32:16.408640,2,Fair,68.28917685953354,302.86541067248334,313.204661584422,1231.628496261185,48.05269057899698,None,L,7760,0
EQUIP_001,2025-06-12 14:32:16.408640,1,Poor,68.45229435196967,301.3096682196757,315.9351761448312,1244.9478567344943,48.455587876341,None,L,7768,0
EQUIP_001,2025-06-12 22:32:16.408640,2,Fair,68.45596588927847,302.4555760242631,313.03685907202856,1226.83365602443,49.17159037177684,None,L,7776,0
EQUIP_001,2025-06-13 06:32:16.408640,3,Good,68.5587490909823,303.92564085173024,311.2154947140565,1272.8171250314942,51.36958456877366,None,L,7784,0
EQUIP_001,2025-06-13 14:32:16.408640,2,Fair,68.60773867074576,301.41963235941694,312.8048421222662,1207.6785917777672,50.44782366007365,None,L,7792,0
EQUIP_001,2025-06-13 22:32:16.408640,3,Good,68.6286174700962,301.1042848577232,311.0028866063808,1233.3381247662517,47.32106114715275,None,L,7800,0
EQUIP_001,2025-06-14 06:32:16.408640,3,Good,68.84367701331394,301.86295397343343,311.41433268764234,1249.9146905620005,50.99765607403382,None,L,7808,0
EQUIP_001,2025-06-14 14:32:16.408640,2,Fair,68.91122051536072,301.87476888779076,312.13686836229465,1243.2266868856486,50.858871484475074,None,L,7816,0
EQUIP_001,2025-06-14 22:32:16.408640,3,Good,68.97290419425161,302.4485192556896,309.50023520166434,1215.2884762158994,51.03663193197979,None,L,7824,0
EQUIP_001,2025-06-15 06:32:16.408640,1,Poor,69.14146485211141,302.74193616780974,314.7921485987749,1210.6962636382086,47.94654501119386,None,L,7832,0
EQUIP_001,2025-06-15 14:32:16.408640,3,Good,69.22437061286193,302.03856175913944,311.18007583118793,1260.5276844199739,52.49799557886989,None,L,7840,0
EQUIP_001,2025-06-15 22:32:16.408640,3,Good,69.56946575146182,302.79479638693556,311.8342871048146,1259.0598418992574,51.842260533420394,None,L,7848,0
EQUIP_001,2025-06-16 06:32:16.408640,3,Good,69.8110917086985,303.7061933657245,311.520122257801,1259.5107016820052,46.969287846668706,None,L,7856,0
EQUIP_001,2025-06-16 14:32:16.408640,2,Fair,69.84415715611433,304.3471592057404,315.78039531102195,1260.5005017935007,47.27299104944205,None,L,7864,0
EQUIP_001,2025-06-16 22:32:16.408640,2,Fair,70.12266578373314,301.42697724835125,313.0738155174059,1252.5263761247854,48.35286550867968,None,L,7872,0
EQUIP_001,2025-06-17 06:32:16.408640,3,Good,70.23743373817102,304.2464071209827,313.00221915918604,1247.635294127727,49.047555523111384,None,L,7880,0
EQUIP_001,2025-06-17 14:32:16.408640,2,Fair,70.42971155921944,301.91149388644067,313.5290043002063,1249.0038662251586,48.158839038829946,None,L,7888,0
EQUIP_001,2025-06-17 22:32:16.408640,1,Poor,70.50505224043287,302.5315715501408,314.5944083924059,1257.8615556217505,52.99404522104593,None,L,7896,0
EQUIP_001,2025-06-18 06:32:16.408640,1,Poor,70.75838779985408,301.5158092143625,315.0072348504978,1227.9862536300377,51.260414497662495,None,L,7904,0
EQUIP_001,2025-06-18 14:32:16.408640,1,Poor,70.82867589069707,301.73739059432705,314.08047256273676,1192.2106549273228,46.214230782299495,None,L,7912,0
EQUIP_001,2025-06-18 22:32:16.408640,2,Fair,70.92359800775564,300.4931897656732,312.1965480037263,1255.1777496094778,51.03037885023306,None,L,7920,0
EQUIP_001,2025-06-19 06:32:16.408640,2,Fair,70.96365238791918,302.2828931326108,313.1194367785796,1218.0376544689952,49.608119713087284,None,L,7928,0
EQUIP_001,2025-06-19 14:32:16.408640,1,Poor,71.19697175716105,301.9539392567716,315.90697420006234,1242.288694625263,52.87575041462571,None,L,7936,0
EQUIP_001,2025-06-19 22:32:16.408640,1,Poor,71.23760012660136,300.82033741075,313.9776934108217,1256.5410251635906,49.76858789060837,None,L,7944,0
EQUIP_001,2025-06-20 06:32:16.408640,3,Good,71.64821676086025,301.7637969695666,311.23478797080287,1249.470242944346,47.47737514922095,None,L,7952,0
EQUIP_001,2025-06-20 14:32:16.408640,2,Fair,71.69464423353129,302.72747844305206,312.89978408019334,1237.2305862327921,48.81608493409731,None,L,7960,0
EQUIP_001,2025-06-20 22:32:16.408640,1,Poor,72.00323419441376,302.4182439740731,314.48604057038966,1269.9908186714224,45.66469951692857,None,L,7968,0
EQUIP_001,2025-06-21 06:32:16.408640,2,Fair,72.0376388494631,300.99876507131745,312.93681235109113,1252.0180802551947,46.86695477599965,None,L,7976,0
EQUIP_001,2025-06-21 14:32:16.408640,2,Fair,72.07024527108203,302.3666471979254,312.834438915786,1257.0901562842282,50.790739404373625,None,L,7984,0
EQUIP_001,2025-06-21 22:32:16.408640,3,Good,72.17949374703272,302.53312199707057,312.24828947022,1262.2553895021317,51.289598267384065,None,L,7992,0
EQUIP_001,2025-06-22 06:32:16.408640,3,Good,72.21460296352829,304.8010965417478,313.59783463706015,1255.6009195247395,50.153134753549004,None,L,8000,0
EQUIP_001,2025-06-22 14:32:16.408640,3,Good,72.39641271838589,302.3695058095952,310.8282471640583,1223.7656656887639,45.4800862315091,None,L,8008,0
EQUIP_001,2025-06-22 22:32:16.408640,1,Poor,72.45962110117641,299.9655765432951,316.18791920746935,1250.92860346161,50.360883995161515,None,L,8016,0
EQUIP_001,2025-06-23 06:32:16.408640,2,Fair,72.4985584328747,301.4970099214418,313.0003628680311,1236.6271361799334,49.18084471824945,None,L,8024,0
EQUIP_001,2025-06-23 14:32:16.408640,3,Good,72.57828484220937,302.2528338412192,310.90521708365617,1229.8718490792542,51.11711382167325,None,L,8032,0
EQUIP_001,2025-06-23 22:32:16.408640,1,Poor,72.61721653615204,303.0085064706947,316.68852713431767,1255.578475829771,52.1259440428549,None,L,8040,0
EQUIP_001,2025-06-24 06:32:16.408640,3,Good,72.68728115955088,304.36307137994896,314.2422281352258,1222.2117570085288,50.850931574273396,None,L,8048,0
EQUIP_001,2025-06-24 14:32:16.408640,1,Poor,72.78779624919932,301.98516664652533,314.4257311070842,1233.059097128445,46.6086567816562,None,L,8056,0
EQUIP_001,2025-06-24 22:32:16.408640,1,Poor,72.84746339101375,301.2504028724024,313.78151168056985,1239.3274421699882,48.860455146563176,None,L,8064,0
EQUIP_001,2025-06-25 06:32:16.408640,2,Fair,72.98065591756628,302.4630518898492,313.4558874156791,1244.120465029148,50.535448448954334,None,L,8072,0
EQUIP_001,2025-06-25 14:32:16.408640,1,Poor,73.09402394884643,301.2822014637166,314.41130992445323,1230.3947683829995,49.70344960926343,None,L,8080,0
EQUIP_001,2025-06-25 22:32:16.408640,1,Poor,73.13418950164717,300.8816227264466,313.9587283857127,1225.3187392178072,46.23052174687564,None,L,8088,0
EQUIP_001,2025-06-26 06:32:16.408640,1,Poor,73.29087330559476,301.50377010225145,314.91612060310274,1243.618176028917,48.10598384402286,None,L,8096,0
EQUIP_001,2025-06-26 14:32:16.408640,1,Poor,73.35859001172541,301.0333785909645,315.5771920106716,1238.0440493350109,51.561933271961884,None,L,8104,0
EQUIP_001,2025-06-26 22:32:16.408640,1,Poor,73.36722518103625,300.7143171060837,315.6671696965664,1190.237100552281,49.8145128975044,None,L,8112,0
EQUIP_001,2025-06-27 06:32:16.408640,2,Fair,73.44778233462421,303.1260232461481,314.00889269289024,1240.276901176626,49.20405573907894,None,L,8120,0
EQUIP_001,2025-06-27 14:32:16.408640,2,Fair,73.46111003513207,302.82124882732234,313.47188359090467,1260.0850042868713,50.37431406089559,None,L,8128,0
EQUIP_001,2025-06-27 22:32:16.408640,1,Poor,73.68044656726207,301.0961021778122,316.41926598785,1267.9241905737422,50.05136768209515,None,L,8136,0
EQUIP_001,2025-06-28 06:32:16.408640,2,Fair,73.7356408851626,302.0475533816351,314.0309330124489,1224.0544872411278,46.37214604662045,None,L,8144,0
EQUIP_001,2025-06-28 14:32:16.408640,2,Fair,73.75877673066533,303.88802395744267,314.42053110675596,1230.6058431788429,50.708036742713674,None,L,8152,0
EQUIP_001,2025-06-28 22:32:16.408640,1,Poor,73.9560418944053,302.6750756748165,314.997474970702,1239.598036531301,49.68263163081511,None,L,8160,0
EQUIP_001,2025-06-29 06:32:16.408640,2,Fair,74.16741179269606,300.5934527994006,312.25200115463406,1250.8828518458893,49.06187074499123,None,L,8168,0
EQUIP_001,2025-06-29 14:32:16.408640,2,Fair,74.21516451373537,302.8848237222537,313.4444400527955,1233.4749990582068,50.791006814420804,None,L,8176,0
EQUIP_001,2025-06-29 22:32:16.408640,3,Good,74.35363514916767,303.50842523692796,313.45600827122547,1238.3210466379778,53.25210708741085,None,L,8184,0
EQUIP_001,2025-06-30 06:32:16.408640,1,Poor,74.55243876589368,302.079671697526,316.49352696714107,1287.2203893722742,50.549208598218016,None,L,8192,0
EQUIP_001,2025-06-30 14:32:16.408640,2,Fair,74.56222911021652,303.11004589113435,314.32034219215757,1232.5857943582366,47.4899519425798,None,L,8200,0
EQUIP_001,2025-06-30 22:32:16.408640,2,Fair,74.60344154465568,303.22666735842824,313.23587489696376,1256.448272748627,49.434107420970776,None,L,8208,0
EQUIP_001,2025-07-01 06:32:16.408640,3,Good,74.6864064097003,302.31197053696025,311.34460297372675,1204.1304066569535,51.43068530414804,None,L,8216,0
EQUIP_001,2025-07-01 14:32:16.408640,3,Good,74.90637256896979,301.02541279031294,310.8625738712157,1220.5474303655567,51.07276145895961,None,L,8224,0
EQUIP_001,2025-07-01 22:32:16.408640,2,Fair,75.07371336920193,303.61546421366,314.2288227706087,1200.5353004736864,48.83276660249969,None,L,8232,0
EQUIP_001,2025-07-02 06:32:16.408640,3,Good,75.08052971163119,304.1805812430927,314.036963794266,1224.4230261486716,48.68372956267404,None,L,8240,0
EQUIP_001,2025-07-02 14:32:16.408640,1,Poor,75.14918628536091,300.2533626228316,315.6028620243655,1269.25654729458,45.15585322707188,None,L,8248,0
EQUIP_001,2025-07-02 22:32:16.408640,1,Poor,75.16262828327848,300.63474411939893,318.62403853446403,1231.8966540094436,53.62370903930306,None,L,8256,0
EQUIP_001,2025-07-03 06:32:16.408640,3,Good,75.32467201246145,302.2918355292332,311.7030725146343,1215.8267996123707,49.09909832765267,None,L,8264,0
EQUIP_001,2025-07-03 14:32:16.408640,2,Fair,75.36368136323507,302.4224674503899,312.78331250036393,1243.134235288816,46.607094054436324,None,L,8272,0
EQUIP_001,2025-07-03 22:32:16.408640,2,Fair,75.59631799315589,302.2091142594263,313.39674442291397,1226.6560127478542,47.290398821447944,None,L,8280,0
EQUIP_001,2025-07-04 06:32:16.408640,3,Good,75.75156414845215,305.13707923575697,311.9286664523834,1209.2027352416194,48.426289841542456,None,L,8288,0
EQUIP_001,2025-07-04 14:32:16.408640,2,Fair,76.08617524192611,302.33441639731126,313.8548101223409,1225.308171066335,48.72017654464124,None,L,8296,0
EQUIP_001,2025-07-04 22:32:16.408640,3,Good,76.29707899397634,304.4698338052275,314.03223194476413,1230.4818898630926,52.141259088723636,None,L,8304,0
EQUIP_001,2025-07-05 06:32:16.408640,2,Fair,76.3543012477706,303.09670463634495,314.28751723185866,1244.348873686412,47.21362574787309,None,L,8312,0
EQUIP_001,2025-07-05 14:32:16.408640,3,Good,76.43191153016005,302.91746870133807,312.36709202348317,1224.0764120086214,46.64165469423469,None,L,8320,0
EQUIP_001,2025-07-05 22:32:16.408640,2,Fair,76.54081130786173,302.5356394561747,313.9031059554302,1213.0953740485181,46.95789421203993,None,L,8328,0
EQUIP_001,2025-07-06 06:32:16.408640,1,Poor,76.89723212242612,303.4315659465719,319.52580386704017,1203.0957835101055,50.95909409723819,None,L,8336,0
EQUIP_001,2025-07-06 14:32:16.408640,2,Fair,76.97801521961132,302.906181972061,313.5306574423549,1198.08075428894,51.991429330027174,None,L,8344,0
EQUIP_001,2025-07-06 22:32:16.408640,1,Poor,77.09613475248456,301.88881952301784,314.08300407215154,1204.1467798967406,49.29228826802357,None,L,8352,0
EQUIP_001,2025-07-07 06:32:16.408640,2,Fair,77.24746143318711,300.4537435661768,312.4485973027261,1251.9030301819043,52.253630750907234,None,L,8360,0
EQUIP_001,2025-07-07 14:32:16.408640,3,Good,77.28124885655731,304.257764142649,313.54713727141814,1233.0266303585313,48.73307086956434,None,L,8368,0
EQUIP_001,2025-07-07 22:32:16.408640,3,Good,77.35643443194232,304.2168726545281,313.6353806022644,1204.024602399548,49.903351975628546,None,L,8376,0
EQUIP_001,2025-07-08 06:32:16.408640,2,Fair,77.39925266061795,302.57628541897543,313.58381606928,1245.5443927398921,51.040137748879985,None,L,8384,0
EQUIP_001,2025-07-08 14:32:16.408640,2,Fair,77.49221992176598,301.94517270894806,312.8815351486841,1247.0373491056116,52.741386816081125,None,L,8392,0
EQUIP_001,2025-07-08 22:32:16.408640,1,Poor,77.71313451047669,300.2465406028478,315.1046740095148,1218.740149566713,51.510945285064224,None,L,8400,0
EQUIP_001,2025-07-09 06:32:16.408640,2,Fair,77.75865003474908,300.51016885934854,311.93060531314086,1189.8612218804412,50.25230173625591,None,L,8408,0
EQUIP_001,2025-07-09 14:32:16.408640,3,Good,78.1174798199917,305.2753187693917,313.7625870134717,1248.2673627790348,50.549729382353256,None,L,8416,0
EQUIP_001,2025-07-09 22:32:16.408640,2,Fair,78.25289049870597,302.4377787445867,312.63177337094845,1223.0912567070463,49.95199358591021,None,L,8424,0
EQUIP_001,2025-07-10 06:32:16.408640,1,Poor,78.45647236537924,301.1121476567098,313.5138517557409,1263.7188572385749,52.49398967166668,None,L,8432,0
EQUIP_001,2025-07-10 14:32:16.408640,1,Poor,78.59907903205246,302.5933898432215,316.20837730472016,1183.1544180892965,47.35681668459714,None,L,8440,0
EQUIP_001,2025-07-10 22:32:16.408640,2,Fair,78.87246349098851,301.9912801095838,312.47658970561946,1196.7689330173198,48.94297518641481,None,L,8448,0
EQUIP_001,2025-07-11 06:32:16.408640,1,Poor,78.94790955124972,302.23184209632313,314.58193244456174,1242.5135658912006,52.05897177746234,None,L,8456,0
EQUIP_001,2025-07-11 14:32:16.408640,3,Good,79.18595164617976,303.15635305693985,312.7190910700445,1221.7083596041837,50.93228260721898,None,L,8464,0
EQUIP_001,2025-07-11 22:32:16.408640,1,Poor,79.26732131349016,301.3648516697414,314.7939975694751,1216.713069218111,51.575606365661734,None,L,8472,0
EQUIP_001,2025-07-12 06:32:16.408640,1,Poor,79.46530262140321,303.79750166907644,316.0082253910907,1226.9961239422967,50.1812998341747,None,L,8480,0
EQUIP_001,2025-07-12 14:32:16.408640,2,Fair,79.62315212220669,302.6621186081792,313.5414410363801,1202.738572389499,52.79808997634046,None,L,8488,0
EQUIP_001,2025-07-12 22:32:16.408640,2,Fair,79.74266661317674,301.68056211911704,313.6544679489065,1243.6971447155593,50.95312988888455,None,L,8496,0
